OID_,x,y,fid_1,dist_1,ang_1,fid_2,dist_2,ang_2,fid_3,dist_3,ang_3,fid_4,dist_4,ang_4,fid_5,dist_5,ang_5,fid_6,dist_6,ang_6,fid_7,dist_7,ang_7,fid_8,dist_8,ang_8,fid_9,dist_9,ang_9,fid_0,dist_0,ang_0
866,106.974996132558005,-6.324999964482170,1,23949.809276641335600,-44.718763272010868,1,21121.363135183870327,-56.526142770583405,1,20210.719849276811146,-79.785638475069618,1,24346.328846165062714,-45.083668019123969,1,13998.976392098225915,-52.218911524219166,1,18804.825680690380977,-57.048628184346640,1,14005.199318775818028,-52.117785289777871,1,18354.582709557416820,-37.001624091319037,1,19283.528671854131971,-44.040174878890070,1,10420.503338336346133,-69.102775559858514
867,106.984996132291002,-6.324999964482170,1,24740.850217053361121,-46.540900376857657,1,22052.757549720176030,-58.112993154744188,1,21300.552931874681235,-80.314499715485979,1,25134.671823331027554,-46.218319195164760,1,14888.923373475969129,-54.829471158524605,1,19742.257304479444429,-58.726637773546109,1,14894.013592147810414,-54.733392251061574,1,19041.017162526608445,-39.662597123448819,1,20068.476284702090197,-46.312676364895275,1,11460.986602497148851,-71.077238495294466
868,106.994996132023999,-6.324999964482170,1,25555.336446382796566,-48.248560264940899,1,22992.117185059734766,-57.568872291240005,1,22392.020779129015864,-80.791894721883992,1,25944.823006799790164,-47.910315794488525,1,15806.252834356973835,-57.141431620684827,1,20695.929739136689022,-60.318085530847668,1,15810.330959147742760,-57.050254011550535,1,19765.604187577548146,-42.133526332555007,1,20882.579247116336774,-48.411125726602421,1,12512.802338801633596,-72.721538647955072
869,106.654996141103993,-6.334999964267120,1,25849.871397085917124,45.466314154219809,1,19776.609659717058094,53.822919945041207,1,16202.722747773666924,73.167817202637707,1,23180.774182285134884,42.229701644270754,1,21563.478550675667066,55.481166910877981,1,21612.113988523975422,60.934456831440926,1,26169.018244668077386,68.278459630522747,1,26640.515067769552843,55.706569798953595,1,26507.991324114438612,54.660686141487183,1,13751.470298306621771,68.372519612325618
870,106.664996140837005,-6.334999964267120,1,25073.175103681234759,43.691695648235566,1,18894.790743212630332,51.840926255153555,1,15147.075677431763324,71.954663097424529,1,22452.089750300066953,40.137413123584437,1,20655.484533013150212,54.535796098295364,1,20652.013540491258027,59.441897848316096,1,25144.478996470574202,67.344208098401225,1,25733.971537616136629,54.317331120966088,1,25613.423926529914752,53.227810620565286,1,12729.459616508765976,66.535527877652356
871,106.674996140570002,-6.334999964267120,1,24322.038657865163259,41.805596580692750,1,18037.762326954918535,49.667832926001878,1,14099.227227513278194,70.560564557623621,1,21755.310440138899139,37.908001300972629,1,19743.083492615525756,55.026524255034353,1,19707.276090732073499,57.805088792177010,1,24127.183282905632950,66.330931306523809,1,24843.643139571493521,52.827630416545333,1,24736.015146241403272,51.692305884286704,1,11722.599110270622987,64.425303594351874
872,106.684996140302999,-6.334999964267120,1,23598.902912777575693,39.801656765870526,1,17209.228630129397061,47.281831878318016,1,13061.054614979002508,68.943843368879413,1,21093.598293986495264,35.534964492586319,1,18847.125252226651355,53.097021483746602,1,18780.220377611061849,56.005145404530118,1,23118.087465060063550,65.228874558785137,1,23971.336785227897053,51.228403618278158,1,23877.656675868085586,50.045189146793277,1,10735.198253632523119,61.874069413783445
873,106.694996140035997,-6.334999964267120,1,22906.419744206563337,37.673851608698861,1,16413.505178384075407,44.659612145390184,1,12035.061847620980188,67.049834710839065,1,20470.354135159079306,33.012909160355044,1,17974.138921225840022,51.081473569814946,1,17873.597726802312536,54.020528945216199,1,22118.313658869526989,64.026760513471643,1,23119.092349642636691,49.509889916463834,1,23040.477554866778519,48.276864870002782,1,9773.345189008396119,58.813667604682735
874,106.704996139768994,-6.334999964267120,1,22247.451730642595066,35.416758373318750,1,15655.595785741281361,41.777012834051163,1,11024.650081812917051,64.805913405120791,1,19889.194644485487515,30.338054391506063,1,17127.399438453430776,48.754467792706969,1,16990.679486783777975,51.826843613910519,1,21129.185296248928353,62.711523487658276,1,22289.211297013895091,47.661681127408002,1,22226.871181108363089,46.377201725480951,1,8845.378237442078898,55.098690506962413
875,106.714996139502006,-6.334999964267120,1,21625.062953111249954,33.025881827285140,1,14940.991717637562033,38.646049856623065,1,10034.527139590261868,62.114440486658125,1,19353.911350391852466,27.508808446202838,1,16310.821631668302871,46.450604999919463,1,16135.357405776430824,49.396759852618786,1,20152.269960755758802,61.268000364805623,1,21484.285298782473546,45.672823517221047,1,21439.521402771177236,44.335667762198305,1,7963.152735625687455,50.537724838337311
876,106.724996139235003,-6.334999964267120,1,21042.499507591750444,30.498042164425275,1,14276.196776364738980,35.174634257693398,1,9071.339033889584243,58.842963329203890,1,18868.409127888953662,24.526394756993419,1,15527.625173623790033,43.635457435074287,1,15312.256716252373735,46.700180720381667,1,19189.433098873832932,59.678579572220698,1,20707.224775659946317,43.531995433309199,1,20675.155317410568387,43.521984745004772,1,7143.635859069823709,44.887194951197920
877,106.734996138967006,-6.334999964267120,1,20503.156267947390006,27.831814717211738,1,13668.770170044499537,31.379714284625233,1,8144.647113931590866,54.811365443421707,1,18436.621037415276078,21.395477551742950,1,14784.088325056185568,40.891763808426660,1,14526.855325636324778,43.704821819058914,1,18242.903770399469067,57.922812163902300,1,19961.284102692941815,41.227783608588602,1,19928.062348201539862,41.314337436510321,1,6409.484208725676581,38.351253172555019
878,106.744996138700003,-6.334999964267120,1,20010.528343974307063,25.028007270417522,1,13126.320080831803352,27.282440449570139,1,7268.424252336984864,49.777554317842522,1,18062.399711071317142,18.124723320217051,1,14084.640886622157268,37.486140698109615,1,13785.598320509157929,40.377454157507898,1,17315.356607777084719,55.977004437769224,1,19249.260314847229893,38.829140187399290,1,19215.587945332605159,38.834483961338684,1,5788.371983169718078,29.728762441840257
879,106.754996138433000,-6.334999964267120,1,19567.692326474327274,22.204595425748469,1,12657.194990170515666,22.854572768335636,1,6463.229561169489898,43.429513149700604,1,17749.386698038699251,14.727205262530033,1,13434.826752896140533,36.439102967562704,1,13095.983876391688682,36.686118883662289,1,16410.010817615639098,53.813825978338215,1,18575.537946600456053,36.168437292384759,1,18541.818605092361395,36.169141081801421,1,5327.068319841408083,19.336596741301278
880,106.764996138165998,-6.334999964267120,1,19176.940863238029124,19.141420387356469,1,12269.904917198482508,18.086911077083418,1,5758.933073795133168,35.407914603082617,1,17500.866479732329026,11.220557439396558,1,12808.610587583469169,32.453057385374741,1,12466.584931728488300,32.603653416307729,1,15530.749293575348929,51.402004641244041,1,17944.811489032115787,33.314206818197910,1,17911.122666462826601,33.309565401726516,1,5069.389194410845448,7.450488413452920
881,106.774996137898995,-6.334999964267120,1,18843.161475217799307,15.960366609867576,1,11972.696973961559706,13.046019986990618,1,5196.721438317519642,25.413435980949473,1,17319.615547806362883,7.626795940570668,1,12240.847810443241542,31.202931918621051,1,11906.954335363439895,28.112769021225795,1,14682.259138070276094,48.706235660852933,1,17361.767578845800017,30.260290997001359,1,17328.204082547425060,30.249567860423721,1,5026.046071826342086,2.796330286578408
882,106.784996137632007,-6.334999964267120,1,18569.426580137933342,12.675147571861743,1,11772.175566724099554,7.817014961599004,1,4826.504639973313715,13.462148678875243,1,17207.759694567434053,3.971747323024573,1,11704.670806123747752,26.760756536705109,1,11427.346968958472644,23.212563331641313,1,13870.188692886455101,45.687507990635879,1,16831.362163173977024,27.004174069772770,1,16798.037440474261530,26.986630038061250,1,4917.780200301967852,47.940054149174472
883,106.794996137365004,-6.334999964267120,1,18356.645244901374099,9.546930039090656,1,11672.570539753232879,2.547688288762646,1,4693.383813707810077,0.331851129770370,1,17166.655484052160318,0.284091543652776,1,11249.208343748718107,21.961565273565693,1,11038.198776497665676,17.925675744539966,1,13101.312091395466268,42.304173481780346,1,16358.716246940013662,23.548203618061692,1,16325.762830477773605,23.523136755715672,1,4162.836817832944689,37.682346108189975
884,106.804996137098001,-6.334999964267120,1,18205.872284757453599,6.109908124218389,1,11672.565611599686235,-2.682804802926671,1,4815.808621949300687,-12.951505825771422,1,17196.810252143448452,-3.405915486430551,1,10880.707896880896442,16.847745863989637,1,10749.338595499999428,12.304313217404204,1,12383.677227591924748,38.514214732551437,1,15948.965648910401796,19.900805432611275,1,15916.534297382455406,19.867601584037782,1,3594.777907147348742,23.582617412338539
885,106.814996136830999,-6.334999964267120,1,18121.543578704466199,2.628248170200520,1,11776.343598425060918,-8.069131352442284,1,5177.335559240437760,-24.973694328829232,1,17297.851340256420372,-7.067901443749744,1,10593.071319655309708,16.828352397884288,1,10568.992562284367523,6.432558674084875,1,11726.695445104738610,34.279289341029553,1,15607.065003725967472,16.077516377648049,1,15575.322137001248848,16.035707153952504,1,3236.891607441353699,11.139712810215498
886,106.824996136563996,-6.334999964267120,1,18104.587615469899902,-0.872910793080907,1,11981.847665198756658,-13.316042178495053,1,5732.907120361527632,-35.050700857473544,1,17468.548735687265435,-10.672854681693339,1,10323.242599088080169,11.281683978865596,1,10502.570191774928389,0.514956989361839,1,11141.101905872799762,29.571089060472399,1,15337.552462273475612,12.101598027109491,1,15306.675631752783374,12.050919905023724,1,3212.143952935960897,-8.614439388698246
887,106.834996136296994,-6.334999964267120,1,18155.193155051038048,-4.367573166517060,1,12283.973374738023267,-18.345578280807775,1,6432.439147062623306,-43.146744912333908,1,17706.888030074762355,-14.194438024444475,1,10161.953303554817467,5.358915300081836,1,10550.807463586452286,-5.505460879655552,1,10638.691625309573283,24.380185049764261,1,15144.293256777205897,8.003998320065365,1,15114.464667269436177,7.944443723092805,1,3550.610545268210899,-26.560570283325280
888,106.844996136030005,-6.334999964267120,1,18272.798892182425334,-7.830031228067830,1,12675.813788845656745,-23.099139761541981,1,7234.290095217558701,-49.554697348117614,1,18010.184035674876213,-17.610003122510694,1,10099.817566247407740,0.688678959745343,1,10713.728162082346898,-11.406807573356280,1,10231.725531008405596,18.726530752628999,1,15030.229040080652339,3.822478175548013,1,15001.627523416105760,3.754328173535310,1,3840.120624431221586,35.133680579784894
889,106.854996135763002,-6.334999964267120,1,18456.124057733337395,-11.235975000877163,1,13149.351043775383005,-27.539248858977412,1,8108.160255038872492,-54.634487685759829,1,18375.220545046144252,-20.901219894782123,1,9931.943235196884416,12.669151855869444,1,10986.231366795191207,-17.073503035786441,1,9931.943235196884416,12.669151855869444,1,14997.166948987938667,-0.400132489367078,1,14969.959189110455554,-0.476302688419267,1,3326.457218582178029,19.549042387529635
890,106.864996135496000,-6.334999964267120,1,18703.236219835991506,-14.563457204605095,1,13696.113801565399626,-31.648038939706051,1,9033.172216149829183,-58.700874369846460,1,18798.118760152901814,-23.971021846164430,1,9746.611928415250077,6.531761516097414,1,11360.434090040063893,-22.416679253929150,1,9749.237251889802792,6.310815172859108,1,15045.640979205390977,-4.618410046318751,1,15019.973076640082581,-4.701757068532490,1,3129.456764437393758,0.791632313568969
891,106.874996135228997,-6.334999964267120,1,19011.648291742490983,-17.793621359969851,1,14307.709785939601716,-35.423720789518249,1,9995.137269829461729,-61.998726478744395,1,19273.319189262700093,-26.837083851290753,1,9683.357051242306625,0.012352734093180,1,11826.686856787657234,-27.379196996726726,1,9690.232108852291276,-0.206788479473808,1,15174.869792719777251,-8.787209142970248,1,15150.860303917686906,-8.876676536569621,1,3304.860465290504635,-18.767450396135985
892,106.884996134961995,-6.334999964267120,1,19378.433668805053458,-20.911143694800646,1,14863.914099561197872,-32.036761208768795,1,10984.351028617000338,-64.710385412727888,1,19689.804721543736377,-21.810633133723584,1,9746.137924259828651,-6.507374468408994,1,12374.589157227468604,-31.934161051206143,1,9757.172279867174439,-6.719069184880978,1,15382.818295871404189,-12.864487744572926,1,15360.553644715299015,-12.958881425565716,1,3803.155127103329505,-34.452324873905766
893,106.894996134693997,-6.334999964267120,1,19800.348662383235933,-23.904393253429713,1,15474.938796877333516,-34.682919445200909,1,11994.073357719677006,-66.969952399210342,1,20127.133150656361977,-24.737224107396678,1,9932.564928216295812,-12.862852764202037,1,12993.816495327111625,-36.079288230974718,1,9947.515504882641835,-13.062229247276978,1,15666.352126969557503,-16.813665621267386,1,15645.884832463278144,-16.911737029429347,1,4522.094841825286494,-46.093137652945593
894,106.904996134426995,-6.334999964267120,1,20273.951657966965286,-26.765339784443579,1,16130.231741037827305,-37.917540023959582,1,13019.533437039877754,-68.876252754261685,1,20613.902528485392395,-27.420419288875060,1,10235.884323785872766,-18.913108431805512,1,13674.682847393121847,-39.829784018535385,1,10254.392182976618642,-19.096673647694672,1,16021.458819419196516,-20.605209624801986,1,16002.808455053729631,-20.705733742139394,1,5217.693869677168550,-22.411953000541700
895,106.914996134160006,-6.334999964267120,1,20795.711607881919917,-29.489271035153639,1,16830.366174572351156,-40.713245210431857,1,14057.287727866716523,-70.502761226590749,1,21146.266219088967773,-30.083551527131412,1,10646.109673023187497,-24.556525273876446,1,14408.452797671632652,-43.211655193667802,1,10663.092801815639177,-24.454343951894966,1,16369.192359354912696,-15.614599640472603,1,16426.658494733961561,-24.319179463988178,1,5731.559318139890820,-32.693237130865924
896,106.924996133893004,-6.334999964267120,1,21362.100124161133863,-32.074381093286632,1,17572.102115965120902,-43.449919348333786,1,15104.802391790644833,-71.904752345704878,1,21722.002112317291903,-32.610767413708444,1,11151.449026973503351,-29.735324404311747,1,15187.460240320815501,-46.256388106003314,1,11166.648583450743899,-29.630292935801645,1,16701.048394461591670,-19.273919677859432,1,16912.403842714564234,-27.738076174442760,1,6397.331505530252798,-41.063617439830189
